ID_Cliente,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn,Pagamento_Menssal
9286-BHDQG,Male,False,True,True,72,True,DSL,True,True,False,Two year,Credit card (automatic),43.608333333333334,3139.8,False,43.608333333333334
0230-WEQUW,Male,False,True,False,66,True,DSL,True,True,True,Two year,Bank transfer (automatic),57.41212121212121,3789.2,False,57.41212121212121
2040-LDIWQ,Male,False,True,True,65,True,DSL,False,True,True,Two year,Bank transfer (automatic),81.91538461538461,5324.5,False,81.91538461538461
6496-JDSSB,Female,False,False,False,8,True,FIBER OPTIC,False,False,True,Month-to-month,Bank transfer (automatic),78.075,624.6,False,78.075
9408-SSNVZ,Female,False,False,False,4,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,67.0875,268.35,True,67.0875
4443-EMBNA,Female,False,True,False,71,True,NO,,,,Two year,Bank transfer (automatic),25.871830985915494,1836.9,False,25.871830985915494
6469-MRVET,Male,False,True,True,1,True,NO,,,,One year,Electronic check,20.2,20.2,False,20.2
0742-MOABM,Male,False,True,False,4,True,DSL,False,True,False,Month-to-month,Mailed check,44.8375,179.35,True,44.8375
5961-VUSRV,Female,False,False,False,12,True,NO,,,,One year,Bank transfer (automatic),18.279166666666665,219.35,False,18.279166666666665
6778-JFCMK,Male,False,False,False,24,True,DSL,True,False,True,One year,Mailed check,53.697916666666664,1288.75,False,53.697916666666664
6341-JVQGF,Female,False,True,True,31,True,DSL,True,True,True,One year,Mailed check,82.12096774193549,2545.75,False,82.12096774193549
2232-DMLXU,Female,False,True,False,1,True,DSL,False,False,True,Month-to-month,Mailed check,55.2,55.2,True,55.2
4811-JBUVU,Male,False,False,False,30,True,FIBER OPTIC,False,True,False,Month-to-month,Credit card (automatic),90.77166666666668,2723.15,False,90.77166666666668
0945-TSONX,Female,False,True,True,47,True,DSL,True,True,True,Two year,Credit card (automatic),87.38829787234043,4107.25,False,87.38829787234043
2651-ZCBXV,Male,False,False,False,54,True,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),106.6787037037037,5760.65,False,106.6787037037037
3316-UWXUY,Male,False,False,False,50,True,FIBER OPTIC,True,True,False,Month-to-month,Credit card (automatic),94.95,4747.5,False,94.95
8937-RDTHP,Male,False,False,False,1,True,FIBER OPTIC,True,False,False,Month-to-month,Mailed check,84.6,84.6,True,84.6
7083-MIOPC,Female,False,False,False,72,True,NO,,,,Two year,Credit card (automatic),21.762500000000003,1566.9,False,21.762500000000003
1984-GPTEH,Female,False,False,False,29,True,NO,,,,Month-to-month,Electronic check,24.20689655172414,702.0,False,24.20689655172414
1251-KRREG,Male,False,False,False,2,True,DSL,False,False,False,Month-to-month,Mailed check,57.05,114.1,True,57.05
0621-JFHOL,Female,False,False,False,10,True,DSL,False,True,False,Two year,Mailed check,29.905,299.05,False,29.905
9903-LYSAB,Male,False,True,False,18,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,72.55277777777778,1305.95,False,72.55277777777778
0094-OIFMO,Female,True,False,False,11,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,101.84545454545454,1120.3,True,101.84545454545454
9227-UAQFT,Male,False,False,False,16,True,NO,,,,Two year,Mailed check,17.771875,284.35,False,17.771875
7301-ABVAD,Female,False,False,False,72,True,DSL,False,True,True,Two year,Bank transfer (automatic),88.20138888888889,6350.5,False,88.20138888888889
6614-FHDBO,Male,False,False,False,72,True,FIBER OPTIC,False,True,True,Two year,Bank transfer (automatic),109.42083333333333,7878.3,False,109.42083333333333
7576-ASEJU,Female,False,True,True,41,True,DSL,True,True,True,One year,Credit card (automatic),77.74756097560976,3187.65,False,77.74756097560976
9058-HRZSV,Female,True,True,False,65,True,FIBER OPTIC,True,False,False,Month-to-month,Electronic check,94.24846153846153,6126.15,False,94.24846153846153
4522-AKYLR,Female,True,False,False,13,True,DSL,False,False,False,Month-to-month,Electronic check,56.25384615384615,731.3,False,56.25384615384615
0221-WMXNQ,Male,True,False,False,4,True,FIBER OPTIC,True,False,False,Month-to-month,Electronic check,68.35,273.4,False,68.35
0303-UNCIP,Male,False,False,False,41,True,DSL,False,False,False,One year,Mailed check,61.75121951219513,2531.8,False,61.75121951219513
9947-OTFQU,Male,True,False,False,15,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,71.61999999999999,1074.3,True,71.61999999999999
0322-YINQP,Male,False,False,False,1,True,DSL,True,False,False,Month-to-month,Mailed check,48.55,48.55,True,48.55
0959-WHOKV,Male,False,False,False,42,True,FIBER OPTIC,True,False,False,One year,Electronic check,102.34404761904761,4298.45,False,102.34404761904761
4075-JFPGR,Female,False,True,False,51,True,FIBER OPTIC,True,False,True,One year,Electronic check,90.57941176470588,4619.55,False,90.57941176470588
4629-NRXKX,Female,False,True,True,2,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,73.575,147.15,True,73.575
9514-JDSKI,Male,True,True,False,1,True,DSL,False,False,True,Month-to-month,Electronic check,40.2,40.2,True,40.2
3282-ZISZV,Male,False,False,True,32,True,DSL,False,True,True,One year,Credit card (automatic),82.290625,2633.3,False,82.290625
3675-YDUPJ,Male,False,False,False,10,True,NO,,,,Month-to-month,Mailed check,19.305,193.05,False,19.305
4111-BNXIF,Female,False,True,True,67,True,DSL,False,True,True,Two year,Electronic check,61.252238805970144,4103.9,False,61.252238805970144
7017-VFHAY,Female,False,True,True,61,True,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),114.88770491803278,7008.15,False,114.88770491803278
6655-LHBYW,Male,False,False,False,50,True,FIBER OPTIC,True,True,True,One year,Credit card (automatic),115.822,5791.1,False,115.822
4959-JOSRX,Female,False,True,False,2,True,DSL,False,False,False,Month-to-month,Credit card (automatic),40.275,80.55,True,40.275
5046-NUHWD,Female,True,True,False,29,True,DSL,True,False,False,Month-to-month,Electronic check,42.36724137931035,1228.65,False,42.36724137931035
7273-TEFQD,Male,True,False,False,3,True,DSL,False,False,False,Month-to-month,Electronic check,44.06666666666666,132.2,True,44.06666666666666
3606-TWKGI,Male,True,False,False,13,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,104.94615384615385,1364.3,True,104.94615384615385
7529-ZDFXI,Male,True,True,False,57,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,86.40964912280702,4925.35,False,86.40964912280702
7605-BDWDC,Female,False,False,False,31,True,DSL,True,True,False,Two year,Bank transfer (automatic),49.03548387096774,1520.1,False,49.03548387096774
1950-KSVVJ,Female,False,True,False,45,True,FIBER OPTIC,True,True,True,One year,Mailed check,111.82777777777778,5032.25,False,111.82777777777778
0123-CRBRT,Female,False,True,True,61,True,DSL,True,True,True,Two year,Mailed check,90.60245901639344,5526.75,False,90.60245901639344
6292-TOSSS,Male,False,False,False,50,True,NO,,,,Two year,Bank transfer (automatic),23.905,1195.25,False,23.905
3197-ARFOY,Female,True,False,False,19,True,FIBER OPTIC,True,True,True,Month-to-month,Mailed check,105.64473684210526,2007.25,False,105.64473684210526
6323-AYBRX,Male,False,False,False,59,True,NO,,,,Two year,Mailed check,18.63728813559322,1099.6,True,18.63728813559322
7014-ZZXAW,Female,False,True,False,71,True,NO,,,,Two year,Credit card (automatic),24.40774647887324,1732.95,False,24.40774647887324
4385-GZQXV,Female,True,False,False,16,True,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,94.45,1511.2,True,94.45
7633-MVPUY,Male,False,True,False,57,True,DSL,True,True,False,Two year,Electronic check,60.52894736842106,3450.15,False,60.52894736842106
6366-ZGQGL,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Bank transfer (automatic),24.8,24.8,True,24.8
4716-HHKQH,Male,True,True,False,20,True,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,108.6025,2172.05,False,108.6025
5940-AHUHD,Male,False,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,70.6,70.6,True,70.6
6432-TWQLB,Male,False,True,False,5,True,FIBER OPTIC,False,True,False,Month-to-month,Electronic check,80.22,401.1,True,80.22
4484-GLZOU,Female,False,True,False,52,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,108.17019230769232,5624.85,True,108.17019230769232
3179-GBRWV,Male,True,True,False,21,True,DSL,True,False,False,Month-to-month,Bank transfer (automatic),63.8,1339.8,False,63.8
8645-KWHJO,Male,False,False,False,14,True,DSL,False,True,True,Month-to-month,Electronic check,55.13928571428572,771.95,False,55.13928571428572
4130-MZLCC,Female,False,False,False,5,True,DSL,False,False,False,Month-to-month,Bank transfer (automatic),48.95,244.75,False,48.95
0314-TKOSI,Female,False,False,False,6,True,DSL,True,False,False,Month-to-month,Mailed check,53.81666666666666,322.9,False,53.81666666666666
8229-MYEJZ,Female,False,False,False,10,True,DSL,False,False,False,Month-to-month,Electronic check,49.825,498.25,False,49.825
2080-SRCDE,Female,False,False,True,1,True,NO,,,,Month-to-month,Mailed check,25.4,25.4,False,25.4
9577-WJVCQ,Female,False,False,False,68,True,DSL,True,False,False,Month-to-month,Mailed check,54.231617647058826,3687.75,False,54.231617647058826
9512-UIBFX,Male,False,True,True,18,True,FIBER OPTIC,False,False,True,Month-to-month,Mailed check,98.88611111111112,1779.95,True,98.88611111111112
6202-DYYFX,Female,False,False,False,22,True,FIBER OPTIC,False,False,False,One year,Credit card (automatic),81.07272727272726,1783.6,False,81.07272727272726
3808-HFKDE,Female,False,False,False,20,True,DSL,False,False,False,Month-to-month,Electronic check,46.3575,927.15,False,46.3575
5583-SXDAG,Male,False,True,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.0,70.0,True,70.0
3488-PGMQJ,Male,True,False,False,8,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.81875,606.55,True,75.81875
3580-REOAC,Male,False,False,False,10,False,DSL,False,False,False,Month-to-month,Credit card (automatic),43.54,435.4,True,43.54
7534-BFESC,Male,True,False,False,24,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,71.3625,1712.7,True,71.3625
3727-OWVYD,Male,False,False,False,35,False,DSL,True,False,False,One year,Mailed check,57.74857142857143,2021.2,False,57.74857142857143
2294-SALNE,Male,False,True,True,23,False,FIBER OPTIC,False,True,False,One year,Mailed check,84.38260869565217,1940.8,False,84.38260869565217
4847-TAJYI,Female,True,False,False,6,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,94.63333333333333,567.8,False,94.63333333333333
1563-IWQEX,Female,False,False,False,12,False,NO,,,,Month-to-month,Mailed check,18.3625,220.35,False,18.3625
8203-XJZRC,Male,False,False,False,1,False,NO,,,,Month-to-month,Mailed check,20.25,20.25,False,20.25
6556-DBKZF,Female,False,True,True,71,False,FIBER OPTIC,False,False,False,Two year,Electronic check,76.56971830985916,5436.45,False,76.56971830985916
6851-WEFYX,Male,True,True,False,35,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,98.21428571428571,3437.5,False,98.21428571428571
2985-JUUBZ,Male,False,True,True,40,False,DSL,False,False,True,Month-to-month,Electronic check,75.39375,3015.75,False,75.39375
6390-DSAZX,Female,False,False,True,1,False,FIBER OPTIC,True,False,False,Month-to-month,Mailed check,73.6,73.6,True,73.6
0895-LMRSF,Male,False,False,False,23,False,DSL,False,False,True,One year,Bank transfer (automatic),64.9,1509.8,False,
8098-LLAZX,Female,True,False,False,4,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,95.45,396.1,True,
8266-VBFQL,Male,False,False,False,4,False,FIBER OPTIC,False,True,False,Month-to-month,Electronic check,90.4,356.65,False,
8181-YHCMF,Female,False,True,True,68,False,DSL,False,True,True,Two year,Credit card (automatic),60.3,4109.0,False,
2240-HSJQD,Male,False,False,True,38,False,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,81.85,3141.7,False,
1248-DYXUB,Male,False,True,True,52,False,NO,,,,Two year,Mailed check,24.8,1229.1,False,
0265-EDXBD,Male,True,True,False,32,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.9,2303.35,True,
4115-BNPJY,Male,False,True,True,29,False,DSL,False,True,True,Two year,Mailed check,75.55,2054.4,False,
3167-SNQPL,Male,True,True,True,38,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,101.15,3741.85,False,
4091-TVOCN,Male,False,False,True,48,False,DSL,True,False,True,One year,Credit card (automatic),78.75,3682.45,False,
1098-TDVUQ,Female,False,False,False,1,False,NO,,,,Month-to-month,Bank transfer (automatic),19.25,19.25,False,
7277-OZCGZ,Female,False,False,False,22,False,FIBER OPTIC,True,True,False,Month-to-month,Electronic check,89.05,1886.25,False,
1557-EMYVT,Female,False,False,False,43,False,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),115.05,4895.1,False,
2799-ARNLO,Female,True,True,False,5,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,69.35,341.6,False,
7563-BIUPC,Male,False,False,False,5,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,80.6,415.55,True,
5027-YOCXN,Male,False,True,True,51,False,FIBER OPTIC,True,True,True,One year,Credit card (automatic),110.05,5686.4,False,
3973-SKMLN,Male,False,False,False,71,False,NO,,,,Two year,Credit card (automatic),19.9,1355.1,False,
2321-OMBXY,Female,False,True,True,38,False,DSL,True,True,True,One year,Credit card (automatic),80.3,3058.65,True,
2840-XANRC,Male,True,True,False,24,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,93.15,2231.05,True,
6745-JEFZB,Male,False,True,False,35,False,FIBER OPTIC,False,True,True,Month-to-month,Credit card (automatic),91.5,3236.35,False,
5020-ZSTTY,Female,True,False,False,54,False,DSL,True,True,True,One year,Bank transfer (automatic),82.45,4350.1,True,
9880-TDQAC,Female,False,True,True,72,False,DSL,False,True,True,Two year,Electronic check,60.0,4264.0,False,
8705-WZCYL,Male,False,False,False,1,False,DSL,False,False,False,Month-to-month,Electronic check,44.8,44.8,False,
7102-JJVTX,Female,False,True,True,9,False,DSL,True,False,False,One year,Mailed check,48.6,422.3,False,
8626-PTQGE,Male,False,False,False,69,False,DSL,True,True,True,Two year,Bank transfer (automatic),60.05,4176.7,False,
4983-CLMLV,Female,False,True,False,52,False,FIBER OPTIC,False,True,True,Month-to-month,Credit card (automatic),102.7,5138.1,False,
5701-YVSVF,Female,True,True,False,11,False,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,82.9,880.05,False,
5804-LEPIM,Female,True,False,False,2,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.35,139.05,True,
5697-GOMBF,Female,True,True,True,28,False,DSL,False,False,True,Month-to-month,Electronic check,35.9,973.65,False,
2739-CACDQ,Female,True,False,False,17,False,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),82.65,1470.05,False,
9385-EHGDO,Female,False,True,True,35,False,NO,,,,Two year,Mailed check,19.85,739.35,False,
9498-FIMXL,Female,False,False,False,8,False,NO,,,,One year,Mailed check,19.2,161.95,False,
2379-GYFLQ,Male,False,False,False,46,False,FIBER OPTIC,False,False,True,One year,Credit card (automatic),94.9,4422.95,False,
0122-OAHPZ,Female,False,False,False,7,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,73.85,511.25,True,
2868-SNELZ,Female,False,False,False,2,False,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,80.6,155.8,True,
4322-RCYMT,Male,False,True,True,68,False,DSL,False,True,False,One year,Bank transfer (automatic),75.8,5293.95,True,
6680-NENYN,Female,False,False,False,43,False,FIBER OPTIC,False,False,True,Two year,Electronic check,104.6,4759.85,True,
2088-IEBAU,Female,False,False,False,68,False,DSL,True,True,True,Two year,Electronic check,88.15,6148.45,False,
7982-VCELR,Female,False,False,False,36,False,FIBER OPTIC,False,False,True,Month-to-month,Credit card (automatic),94.8,3565.65,False,
1343-EHPYB,Male,False,True,False,63,False,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,103.4,6603.0,True,
6035-BXTTY,Female,True,False,False,32,False,DSL,False,True,False,Month-to-month,Bank transfer (automatic),54.65,1830.1,False,
6885-PKOAM,Female,False,True,False,71,False,DSL,True,True,True,Two year,Credit card (automatic),85.75,6223.8,False,
7520-HQWJU,Female,False,True,True,66,False,DSL,True,False,False,Month-to-month,Bank transfer (automatic),67.45,4508.65,False,
9639-BUJXT,Male,False,False,False,63,False,NO,,,,One year,Mailed check,20.5,1328.15,False,
5924-SNGKP,Female,False,False,True,41,False,NO,,,,One year,Credit card (automatic),20.25,865.0,False,
0021-IKXGC,Female,True,False,False,1,False,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,72.1,72.1,False,
